"observation_id","scenario","gender","age","race","disability_status","nationality","education","field_of_study","cover_letter","recommendations","experience","chosen"
243,"choose","Female",50,"Black","Physical disability","Indian","Bachelor Degree","Somewhat related","Unpersonalized","Average","0-2 years",0
244,"choose","Male",35,"Asian","Mental health history","Mexican","Master Degree","Closely related","Personalized","Below average","10+ years",1
245,"choose","Female",30,"White","None stated","Indian","Associate Degree","Closely related","Personalized","Average","3-7 years",1
246,"choose","Female",45,"White","Mental health history","German","Associate Degree","Unrelated","Unpersonalized","Average","10+ years",0
247,"choose","Male",50,"Hispanic","None stated","Mexican","Master Degree","Unrelated","Personalized","Below average","0-2 years",0
248,"choose","Female",30,"Hispanic","Physical disability","German","Bachelor Degree","Closely related","Personalized","Below average","3-7 years",1
249,"choose","Non-binary",50,"Asian","Physical disability","German","Master Degree","Somewhat related","Personalized","Below average","3-7 years",0
250,"choose","Male",40,"Black","None stated","Mexican","Bachelor Degree","Somewhat related","Unpersonalized","Average","10+ years",1
251,"choose","Male",55,"Asian","Physical disability","American","Bachelor Degree","Somewhat related","Unpersonalized","Average","10+ years",1
252,"choose","Male",35,"White","Mental health history","American","Associate Degree","Unrelated","Personalized","Below average","3-7 years",0
253,"choose","Male",30,"White","None stated","Canadian","Bachelor Degree","Unrelated","Personalized","Below average","0-2 years",0
254,"choose","Female",55,"White","Mental health history","American","Master Degree","Unrelated","Personalized","Below average","10+ years",0
255,"choose","Female",45,"Hispanic","Physical disability","American","Bachelor Degree","Closely related","Personalized","Average","10+ years",1
256,"choose","Male",30,"White","Mental health history","German","Bachelor Degree","Unrelated","Personalized","Above average","0-2 years",0
257,"choose","Non-binary",40,"Black","None stated","Canadian","Master Degree","Unrelated","Personalized","Below average","3-7 years",0
258,"choose","Female",40,"Black","Mental health history","Canadian","Associate Degree","Somewhat related","Personalized","Average","3-7 years",1
259,"choose","Female",45,"Black","None stated","Mexican","Associate Degree","Closely related","Unpersonalized","Above average","3-7 years",1
260,"choose","Male",55,"White","Physical disability","Canadian","Master Degree","Closely related","Unpersonalized","Below average","10+ years",0
261,"choose","Male",50,"Asian","Mental health history","German","Bachelor Degree","Unrelated","Personalized","Above average","3-7 years",0
262,"choose","Non-binary",30,"Black","Mental health history","Canadian","Master Degree","Closely related","Unpersonalized","Average","0-2 years",1
263,"choose","Female",40,"Black","None stated","Canadian","Master Degree","Somewhat related","Unpersonalized","Above average","3-7 years",1
264,"choose","Non-binary",50,"Black","Physical disability","Indian","Bachelor Degree","Unrelated","Personalized","Below average","3-7 years",0
265,"choose","Non-binary",35,"Hispanic","None stated","Canadian","Associate Degree","Unrelated","Unpersonalized","Average","0-2 years",0
266,"choose","Non-binary",30,"Hispanic","Mental health history","Indian","Bachelor Degree","Closely related","Personalized","Below average","3-7 years",1
267,"choose","Non-binary",35,"White","None stated","Mexican","Associate Degree","Unrelated","Unpersonalized","Below average","10+ years",0
268,"choose","Male",45,"Black","Mental health history","Canadian","Master Degree","Unrelated","Unpersonalized","Average","10+ years",1
269,"choose","Male",50,"Hispanic","None stated","German","Associate Degree","Closely related","Unpersonalized","Below average","10+ years",1
270,"choose","Non-binary",45,"Asian","None stated","German","Bachelor Degree","Closely related","Unpersonalized","Above average","3-7 years",1
271,"choose","Non-binary",50,"Hispanic","Physical disability","Canadian","Associate Degree","Unrelated","Personalized","Below average","10+ years",0
272,"choose","Male",35,"Hispanic","Mental health history","German","Bachelor Degree","Somewhat related","Unpersonalized","Below average","3-7 years",0
273,"choose","Non-binary",50,"Hispanic","Physical disability","Mexican","Master Degree","Somewhat related","Unpersonalized","Below average","0-2 years",0
274,"choose","Female",50,"White","None stated","Indian","Master Degree","Closely related","Personalized","Average","3-7 years",1
275,"choose","Non-binary",45,"Hispanic","Mental health history","German","Bachelor Degree","Unrelated","Personalized","Average","10+ years",1
276,"choose","Non-binary",50,"Black","Mental health history","Canadian","Master Degree","Closely related","Unpersonalized","Average","10+ years",1
277,"choose","Non-binary",30,"White","None stated","German","Bachelor Degree","Unrelated","Unpersonalized","Above average","3-7 years",0
278,"choose","Non-binary",30,"White","Mental health history","Mexican","Bachelor Degree","Closely related","Unpersonalized","Below average","10+ years",1
279,"choose","Non-binary",30,"Hispanic","None stated","Mexican","Associate Degree","Somewhat related","Personalized","Below average","10+ years",0
280,"choose","Male",40,"White","Physical disability","Mexican","Associate Degree","Unrelated","Personalized","Above average","3-7 years",1
281,"choose","Male",55,"Black","Physical disability","Canadian","Associate Degree","Closely related","Personalized","Below average","3-7 years",0
282,"choose","Female",40,"Asian","Physical disability","German","Bachelor Degree","Somewhat related","Personalized","Below average","3-7 years",1
283,"choose","Non-binary",40,"Hispanic","Mental health history","Canadian","Bachelor Degree","Closely related","Unpersonalized","Above average","10+ years",1
284,"choose","Male",50,"Asian","None stated","Mexican","Bachelor Degree","Unrelated","Unpersonalized","Above average","0-2 years",0
285,"choose","Female",35,"Black","Mental health history","Canadian","Associate Degree","Unrelated","Unpersonalized","Average","10+ years",1
286,"choose","Female",45,"Black","Mental health history","German","Master Degree","Unrelated","Unpersonalized","Above average","3-7 years",1
287,"choose","Female",55,"White","Physical disability","Mexican","Bachelor Degree","Somewhat related","Unpersonalized","Below average","10+ years",1
288,"choose","Female",40,"Asian","Mental health history","German","Bachelor Degree","Unrelated","Unpersonalized","Average","3-7 years",0
289,"choose","Male",30,"Black","Physical disability","Canadian","Bachelor Degree","Somewhat related","Unpersonalized","Below average","3-7 years",0
290,"choose","Male",30,"Black","Mental health history","Canadian","Master Degree","Somewhat related","Personalized","Average","0-2 years",1
291,"choose","Non-binary",30,"White","Physical disability","German","Associate Degree","Closely related","Unpersonalized","Above average","0-2 years",0
292,"choose","Non-binary",40,"Asian","Physical disability","Indian","Master Degree","Somewhat related","Unpersonalized","Average","10+ years",1
293,"choose","Female",45,"Black","None stated","Indian","Bachelor Degree","Somewhat related","Unpersonalized","Above average","0-2 years",1
294,"choose","Non-binary",45,"Hispanic","Physical disability","American","Bachelor Degree","Somewhat related","Personalized","Average","10+ years",1
295,"choose","Female",35,"Asian","None stated","Indian","Master Degree","Closely related","Unpersonalized","Above average","10+ years",1
296,"choose","Non-binary",45,"Hispanic","Physical disability","German","Bachelor Degree","Closely related","Unpersonalized","Average","0-2 years",0
297,"choose","Non-binary",30,"Black","None stated","Canadian","Associate Degree","Somewhat related","Personalized","Above average","3-7 years",1
298,"choose","Male",40,"Hispanic","None stated","German","Bachelor Degree","Closely related","Personalized","Above average","3-7 years",1
299,"choose","Non-binary",30,"Black","Physical disability","Indian","Master Degree","Somewhat related","Unpersonalized","Average","10+ years",1
300,"choose","Non-binary",35,"White","None stated","Indian","Bachelor Degree","Closely related","Personalized","Above average","10+ years",1
301,"choose","Female",30,"Black","None stated","Indian","Associate Degree","Unrelated","Unpersonalized","Below average","0-2 years",0
302,"choose","Female",50,"Asian","Physical disability","Canadian","Associate Degree","Unrelated","Unpersonalized","Above average","10+ years",0
303,"choose","Male",50,"Black","Mental health history","Mexican","Bachelor Degree","Unrelated","Unpersonalized","Above average","10+ years",0
304,"choose","Female",30,"Hispanic","Mental health history","Canadian","Associate Degree","Unrelated","Unpersonalized","Below average","0-2 years",0
305,"choose","Female",45,"Asian","None stated","American","Master Degree","Unrelated","Personalized","Average","0-2 years",0
306,"choose","Non-binary",45,"Asian","None stated","Mexican","Associate Degree","Unrelated","Personalized","Average","0-2 years",0
307,"choose","Female",55,"White","Mental health history","Mexican","Master Degree","Closely related","Personalized","Above average","0-2 years",1
308,"choose","Non-binary",55,"Black","Mental health history","Canadian","Master Degree","Unrelated","Unpersonalized","Below average","0-2 years",0
309,"choose","Non-binary",45,"Asian","Mental health history","Canadian","Master Degree","Unrelated","Unpersonalized","Above average","3-7 years",1
310,"choose","Non-binary",50,"Black","Physical disability","German","Master Degree","Somewhat related","Unpersonalized","Above average","3-7 years",1
311,"choose","Female",35,"Black","Physical disability","American","Master Degree","Somewhat related","Personalized","Average","0-2 years",1
312,"choose","Female",30,"Hispanic","Mental health history","Canadian","Master Degree","Closely related","Unpersonalized","Above average","0-2 years",1
313,"choose","Female",40,"Hispanic","Physical disability","American","Associate Degree","Unrelated","Personalized","Below average","10+ years",0
314,"choose","Male",30,"Hispanic","Physical disability","German","Master Degree","Unrelated","Personalized","Average","3-7 years",0
315,"choose","Non-binary",45,"Asian","None stated","Indian","Master Degree","Somewhat related","Personalized","Average","3-7 years",1
