observation_id,scenario,gender,age,race,disability_status,nationality,education,field_of_study,cover_letter,recommendations,experience,chosen
259,1,Non-binary,45,Hispanic,Physical disability,Canadian,Master Degree,Closely related,Personalized,Below average,0-2 years,0
260,1,Non-binary,35,Asian,Mental health history,Mexican,Associate Degree,Somewhat related,Unpersonalized,Average,0-2 years,0
261,1,Female,30,White,None stated,Canadian,Bachelor Degree,Somewhat related,Unpersonalized,Below average,10+ years,0
262,1,Female,35,White,None stated,Mexican,Master Degree,Closely related,Unpersonalized,Average,3-7 years,1
263,1,Female,45,Asian,Physical disability,American,Master Degree,Unrelated,Unpersonalized,Below average,10+ years,0
264,1,Male,35,Black,Physical disability,German,Bachelor Degree,Somewhat related,Unpersonalized,Average,3-7 years,0
265,1,Male,30,Asian,Mental health history,German,Master Degree,Closely related,Unpersonalized,Average,3-7 years,1
266,1,Female,30,White,None stated,Indian,Master Degree,Unrelated,Personalized,Above average,0-2 years,0
267,1,Female,55,Black,None stated,Mexican,Master Degree,Closely related,Unpersonalized,Average,3-7 years,0
268,1,Female,50,White,Mental health history,Indian,Associate Degree,Somewhat related,Personalized,Average,10+ years,0
269,1,Non-binary,50,White,Mental health history,German,Bachelor Degree,Somewhat related,Unpersonalized,Above average,10+ years,1
270,1,Male,40,White,None stated,Mexican,Associate Degree,Unrelated,Unpersonalized,Below average,3-7 years,0
271,1,Female,45,White,None stated,Canadian,Master Degree,Somewhat related,Personalized,Average,3-7 years,1
272,1,Female,55,Hispanic,Physical disability,Canadian,Associate Degree,Somewhat related,Personalized,Above average,3-7 years,1
273,1,Male,55,Asian,None stated,Indian,Master Degree,Closely related,Personalized,Average,3-7 years,1
274,1,Female,50,Black,Mental health history,Canadian,Bachelor Degree,Closely related,Personalized,Above average,10+ years,1
275,1,Female,45,Black,None stated,American,Bachelor Degree,Somewhat related,Unpersonalized,Below average,0-2 years,0
276,1,Male,40,Hispanic,Mental health history,Indian,Associate Degree,Unrelated,Unpersonalized,Average,3-7 years,0
277,1,Male,55,White,Physical disability,American,Bachelor Degree,Somewhat related,Unpersonalized,Below average,3-7 years,0
278,1,Male,45,Black,Mental health history,German,Associate Degree,Somewhat related,Personalized,Above average,0-2 years,0
279,1,Male,45,White,None stated,German,Bachelor Degree,Somewhat related,Personalized,Above average,0-2 years,1
280,1,Male,40,Asian,None stated,Mexican,Associate Degree,Unrelated,Unpersonalized,Above average,3-7 years,1
281,1,Male,50,Black,Mental health history,German,Master Degree,Unrelated,Unpersonalized,Above average,3-7 years,0
282,1,Male,40,Black,Physical disability,Indian,Associate Degree,Unrelated,Unpersonalized,Below average,0-2 years,0
283,1,Non-binary,35,Asian,Physical disability,American,Master Degree,Somewhat related,Personalized,Average,10+ years,1
284,1,Female,45,Black,Mental health history,Indian,Associate Degree,Closely related,Personalized,Average,3-7 years,1
285,1,Male,40,Hispanic,None stated,Canadian,Master Degree,Closely related,Unpersonalized,Below average,3-7 years,0
286,1,Male,55,Hispanic,Physical disability,Canadian,Master Degree,Unrelated,Unpersonalized,Average,0-2 years,0
287,1,Female,50,Asian,None stated,American,Associate Degree,Closely related,Personalized,Below average,3-7 years,1
288,1,Non-binary,45,Hispanic,Physical disability,Canadian,Associate Degree,Closely related,Personalized,Below average,0-2 years,0
289,1,Male,55,White,Mental health history,German,Master Degree,Somewhat related,Unpersonalized,Average,3-7 years,0
290,1,Non-binary,35,Black,Physical disability,Indian,Master Degree,Unrelated,Personalized,Above average,3-7 years,1
291,1,Non-binary,30,Hispanic,None stated,American,Bachelor Degree,Somewhat related,Unpersonalized,Below average,10+ years,1
292,1,Non-binary,35,Black,Physical disability,American,Bachelor Degree,Closely related,Personalized,Below average,10+ years,1
293,1,Male,50,Black,None stated,Mexican,Bachelor Degree,Somewhat related,Personalized,Below average,0-2 years,0
294,1,Non-binary,30,Asian,Physical disability,Indian,Bachelor Degree,Closely related,Personalized,Average,10+ years,1
295,1,Non-binary,55,Asian,None stated,Mexican,Master Degree,Somewhat related,Unpersonalized,Below average,0-2 years,0
296,1,Non-binary,30,Black,Mental health history,German,Associate Degree,Unrelated,Unpersonalized,Above average,0-2 years,0
297,1,Non-binary,35,Hispanic,Mental health history,Indian,Associate Degree,Closely related,Unpersonalized,Average,3-7 years,0
298,1,Non-binary,55,White,None stated,Indian,Associate Degree,Closely related,Personalized,Average,0-2 years,0
299,1,Non-binary,30,Asian,Physical disability,Mexican,Bachelor Degree,Unrelated,Unpersonalized,Above average,0-2 years,0
300,1,Male,55,Asian,Mental health history,Indian,Master Degree,Somewhat related,Unpersonalized,Average,0-2 years,0
301,1,Male,40,Asian,Mental health history,American,Bachelor Degree,Closely related,Personalized,Above average,10+ years,1
302,1,Male,30,White,Mental health history,German,Bachelor Degree,Unrelated,Personalized,Below average,10+ years,0
303,1,Female,30,Hispanic,Mental health history,German,Master Degree,Closely related,Personalized,Average,10+ years,1
304,1,Non-binary,45,Asian,Mental health history,Mexican,Bachelor Degree,Somewhat related,Personalized,Above average,10+ years,1
305,1,Male,55,Hispanic,Physical disability,Canadian,Associate Degree,Unrelated,Personalized,Above average,3-7 years,0
306,1,Female,45,Black,None stated,American,Bachelor Degree,Closely related,Unpersonalized,Average,3-7 years,1
307,1,Female,45,White,Mental health history,Indian,Bachelor Degree,Unrelated,Unpersonalized,Below average,0-2 years,0
308,1,Female,40,Black,None stated,German,Master Degree,Unrelated,Personalized,Average,3-7 years,1
309,1,Male,50,White,Physical disability,German,Bachelor Degree,Unrelated,Personalized,Average,0-2 years,0
310,1,Female,50,White,Physical disability,Indian,Master Degree,Somewhat related,Personalized,Below average,0-2 years,0
311,1,Female,40,Hispanic,None stated,Indian,Master Degree,Closely related,Personalized,Above average,3-7 years,1
312,1,Non-binary,40,Black,Mental health history,American,Associate Degree,Unrelated,Unpersonalized,Below average,10+ years,0
313,1,Female,55,Hispanic,Mental health history,American,Master Degree,Closely related,Unpersonalized,Below average,3-7 years,0
314,1,Non-binary,40,Black,Physical disability,Mexican,Bachelor Degree,Closely related,Unpersonalized,Average,3-7 years,0
315,1,Male,40,Black,Mental health history,Mexican,Associate Degree,Somewhat related,Personalized,Above average,10+ years,1
316,1,Non-binary,50,Hispanic,Physical disability,Canadian,Associate Degree,Somewhat related,Unpersonalized,Above average,0-2 years,0
317,1,Non-binary,50,Asian,Physical disability,Indian,Bachelor Degree,Closely related,Unpersonalized,Above average,0-2 years,1
318,1,Male,35,Black,None stated,German,Bachelor Degree,Unrelated,Unpersonalized,Below average,0-2 years,0
319,1,Male,50,Hispanic,None stated,American,Bachelor Degree,Closely related,Unpersonalized,Above average,3-7 years,1
320,1,Non-binary,55,Hispanic,None stated,American,Associate Degree,Unrelated,Personalized,Below average,3-7 years,0
321,1,Male,50,White,Physical disability,German,Associate Degree,Somewhat related,Personalized,Average,0-2 years,0
322,1,Male,40,White,None stated,Indian,Bachelor Degree,Somewhat related,Personalized,Below average,10+ years,1
323,1,Non-binary,40,Black,None stated,Indian,Bachelor Degree,Unrelated,Personalized,Below average,0-2 years,0
324,1,Male,55,Asian,Mental health history,Indian,Master Degree,Closely related,Unpersonalized,Below average,10+ years,0
325,1,Non-binary,30,White,Mental health history,Mexican,Associate Degree,Somewhat related,Personalized,Above average,3-7 years,1
326,1,Female,35,Hispanic,Mental health history,American,Associate Degree,Closely related,Unpersonalized,Below average,3-7 years,0
327,1,Male,50,White,Physical disability,Canadian,Master Degree,Somewhat related,Personalized,Below average,0-2 years,0
328,1,Male,45,White,Mental health history,American,Associate Degree,Somewhat related,Personalized,Average,3-7 years,1
329,1,Male,40,Asian,Mental health history,Indian,Master Degree,Somewhat related,Unpersonalized,Average,3-7 years,1
330,1,Male,30,White,Physical disability,Indian,Master Degree,Unrelated,Personalized,Average,3-7 years,0
331,1,Female,30,Asian,Physical disability,Mexican,Bachelor Degree,Somewhat related,Personalized,Below average,3-7 years,0
332,1,Non-binary,35,Asian,None stated,Indian,Bachelor Degree,Unrelated,Personalized,Below average,0-2 years,0
333,1,Non-binary,45,Hispanic,Mental health history,Canadian,Associate Degree,Unrelated,Personalized,Below average,0-2 years,0
334,1,Female,50,Asian,Mental health history,Mexican,Associate Degree,Unrelated,Unpersonalized,Below average,10+ years,0
335,1,Female,40,Asian,Physical disability,Mexican,Bachelor Degree,Somewhat related,Personalized,Above average,10+ years,1
336,1,Non-binary,50,White,None stated,Canadian,Associate Degree,Unrelated,Unpersonalized,Below average,10+ years,0
337,1,Female,50,White,Mental health history,Indian,Associate Degree,Somewhat related,Unpersonalized,Average,0-2 years,0
338,1,Male,40,Hispanic,Physical disability,Indian,Associate Degree,Closely related,Unpersonalized,Above average,10+ years,0
339,1,Non-binary,30,White,None stated,Mexican,Associate Degree,Unrelated,Unpersonalized,Below average,0-2 years,0
340,1,Non-binary,50,White,Mental health history,Mexican,Bachelor Degree,Closely related,Personalized,Average,10+ years,1
341,1,Non-binary,30,White,Mental health history,Indian,Master Degree,Somewhat related,Unpersonalized,Below average,10+ years,0
342,1,Male,50,White,Mental health history,German,Bachelor Degree,Unrelated,Personalized,Below average,3-7 years,0
343,1,Female,30,White,Mental health history,American,Bachelor Degree,Unrelated,Personalized,Above average,3-7 years,1
344,1,Female,35,Asian,Mental health history,German,Master Degree,Somewhat related,Unpersonalized,Below average,10+ years,0
345,1,Non-binary,40,Asian,Mental health history,Mexican,Bachelor Degree,Somewhat related,Unpersonalized,Below average,0-2 years,0
346,1,Female,55,Hispanic,Mental health history,American,Bachelor Degree,Somewhat related,Unpersonalized,Below average,0-2 years,0
347,1,Male,35,Hispanic,Physical disability,German,Associate Degree,Unrelated,Unpersonalized,Below average,3-7 years,0
348,1,Non-binary,55,White,Mental health history,Canadian,Associate Degree,Closely related,Personalized,Average,10+ years,1
349,1,Non-binary,35,Hispanic,Physical disability,American,Master Degree,Closely related,Personalized,Average,10+ years,1
350,1,Non-binary,50,Asian,Physical disability,Canadian,Associate Degree,Closely related,Unpersonalized,Above average,3-7 years,1
351,1,Female,45,Black,Mental health history,German,Bachelor Degree,Unrelated,Unpersonalized,Average,0-2 years,0
352,1,Male,55,Asian,None stated,Mexican,Associate Degree,Unrelated,Personalized,Above average,0-2 years,0
353,1,Male,40,Asian,None stated,German,Bachelor Degree,Unrelated,Personalized,Average,3-7 years,1
354,1,Female,45,Asian,None stated,Mexican,Master Degree,Somewhat related,Personalized,Above average,3-7 years,1
355,1,Female,40,White,None stated,Mexican,Bachelor Degree,Unrelated,Unpersonalized,Average,10+ years,0
356,1,Male,30,White,None stated,Mexican,Associate Degree,Somewhat related,Personalized,Below average,3-7 years,1
357,1,Non-binary,40,Hispanic,Mental health history,Indian,Bachelor Degree,Closely related,Personalized,Average,10+ years,1
358,1,Non-binary,40,Hispanic,Physical disability,Indian,Master Degree,Somewhat related,Personalized,Above average,10+ years,1
359,1,Male,55,White,Mental health history,Indian,Master Degree,Unrelated,Personalized,Average,10+ years,0
360,1,Male,35,White,None stated,Canadian,Master Degree,Somewhat related,Unpersonalized,Below average,10+ years,0
361,1,Female,45,White,Physical disability,Indian,Associate Degree,Closely related,Personalized,Average,0-2 years,0
362,1,Female,55,Hispanic,Physical disability,Canadian,Master Degree,Unrelated,Unpersonalized,Above average,10+ years,1
363,1,Male,45,White,Physical disability,American,Bachelor Degree,Closely related,Personalized,Average,0-2 years,0
364,1,Non-binary,40,Black,Physical disability,German,Associate Degree,Somewhat related,Personalized,Above average,10+ years,1
365,1,Non-binary,35,White,Physical disability,German,Associate Degree,Unrelated,Unpersonalized,Average,10+ years,0
366,1,Male,40,Asian,None stated,Indian,Associate Degree,Closely related,Personalized,Below average,3-7 years,0
367,1,Non-binary,35,White,None stated,American,Master Degree,Closely related,Personalized,Below average,10+ years,1
368,1,Non-binary,40,White,Mental health history,Canadian,Bachelor Degree,Closely related,Personalized,Average,3-7 years,1
369,1,Non-binary,30,Black,Physical disability,American,Master Degree,Unrelated,Personalized,Below average,3-7 years,0
370,1,Non-binary,50,Black,Mental health history,German,Bachelor Degree,Closely related,Personalized,Below average,0-2 years,0
371,1,Female,55,Hispanic,None stated,German,Associate Degree,Closely related,Unpersonalized,Below average,3-7 years,0
372,1,Male,45,Black,Mental health history,Mexican,Bachelor Degree,Unrelated,Unpersonalized,Above average,3-7 years,0
373,1,Female,55,Asian,None stated,German,Bachelor Degree,Unrelated,Unpersonalized,Above average,3-7 years,0
374,1,Female,30,Black,None stated,Mexican,Associate Degree,Closely related,Personalized,Above average,10+ years,1
375,1,Female,40,White,None stated,American,Associate Degree,Closely related,Unpersonalized,Below average,10+ years,1
376,1,Non-binary,30,Hispanic,Physical disability,Mexican,Master Degree,Closely related,Personalized,Above average,3-7 years,1
377,1,Male,35,Black,Mental health history,German,Bachelor Degree,Somewhat related,Personalized,Average,3-7 years,1
378,1,Non-binary,40,White,Physical disability,American,Associate Degree,Closely related,Unpersonalized,Above average,10+ years,1
379,1,Female,30,Asian,Physical disability,Mexican,Associate Degree,Somewhat related,Unpersonalized,Below average,3-7 years,0
380,1,Non-binary,55,Asian,None stated,Mexican,Master Degree,Closely related,Unpersonalized,Above average,0-2 years,1
381,1,Female,30,Black,None stated,Canadian,Bachelor Degree,Unrelated,Personalized,Average,0-2 years,1
382,1,Non-binary,50,White,None stated,American,Bachelor Degree,Closely related,Unpersonalized,Above average,0-2 years,0
